file,line,class,confidence,token
frontend/src/app/dashboard/sales/products/create/page.tsx,706,mojibake,0.95,"مشخص کنید این Ù…Ø­ØµÙˆل در کدام فرایندهای ایجاد قرارداد نمایش داده Ø´Ùˆد."
frontend/src/app/dashboard/sales/products/create/page.tsx,754,mojibake,0.95,"ایجاد Ù…Ø­ØµÙˆل سنگ"
frontend/src/app/dashboard/sales/products/create/page.tsx,757,mojibake,0.95,"ایجاد Ù…Ø­ØµÙˆل جدید با استفاده از Ø¬Ø§Ø¯Ùˆگر 7 مرحله‌ای"
frontend/src/app/dashboard/sales/products/create/page.tsx,897,mojibake,0.95,"title=""Ù…Ø­ØµÙˆل ایجاد شد"""
frontend/src/app/dashboard/sales/products/create/page.tsx,899,replacement-char,0.9,"buttonText=""باش�!"""
frontend/src/app/dashboard/sales/products/create/page.tsx,908,mojibake,0.95,"title=""خطا در ایجاد Ù…Ø­ØµÙˆل"""
frontend/src/app/dashboard/sales/products/create/page.tsx,911,replacement-char,0.9,"buttonText=""باش�!"""
frontend/src/app/dashboard/sales/products/page.tsx,21,mojibake,0.95,"`عرض ${product.widthValue}Ã—ضخامت ${product.thicknessValue}cm`,"
frontend/src/app/dashboard/sales/products/page.tsx,187,mojibake,0.95,"setModalMessage('Ù…Ø­ØµÙˆل با Ù…Ùˆفقیت حذف شد');"
frontend/src/app/dashboard/sales/products/page.tsx,192,mojibake,0.95,"setModalMessage('خطا در حذف Ù…Ø­ØµÙˆل');"
frontend/src/app/dashboard/sales/products/page.tsx,199,mojibake,0.95,"setModalMessage('خطا در حذف Ù…Ø­ØµÙˆل');"
frontend/src/app/dashboard/sales/products/page.tsx,203,mojibake,0.95,"setModalMessage('خطا در حذف Ù…Ø­ØµÙˆل');"
frontend/src/app/dashboard/sales/products/page.tsx,235,mojibake,0.95,"setModalMessage(`Ùˆضعیت ${product.namePersian} با Ù…Ùˆفقیت تغییر کرد`);"
frontend/src/app/dashboard/sales/products/page.tsx,239,mojibake,0.95,"setModalMessage('خطا در تغییر Ùˆضعیت');"
frontend/src/app/dashboard/sales/products/page.tsx,245,mojibake,0.95,"setModalMessage('خطا در تغییر Ùˆضعیت');"
frontend/src/app/dashboard/sales/products/page.tsx,275,mojibake,0.95,"کاتالوگ Ù…Ø­ØµÙˆلات"
frontend/src/app/dashboard/sales/products/page.tsx,278,mojibake,0.95,"مدیریت و مشاهده تمام Ù…Ø­ØµÙˆلات Ù…ÙˆØ¬Ùˆد در سیستم"
frontend/src/app/dashboard/sales/products/page.tsx,291,mojibake,0.95,"<span>Ùˆارد/صادر کردن</span>"
frontend/src/app/dashboard/sales/products/page.tsx,300,mojibake,0.95,"<span>ایجاد Ù…Ø­ØµÙˆل جدید</span>"
frontend/src/app/dashboard/sales/products/page.tsx,321,mojibake,0.95,"placeholder=""جستجو در نام، کد یا ØªÙˆضیحات..."""
frontend/src/app/dashboard/sales/products/page.tsx,329,mojibake,0.95,"label=""Ù†Ùˆع سنگ"""
frontend/src/app/dashboard/sales/products/page.tsx,332,mojibake,0.95,"placeholder=""همه Ø§Ù†Ùˆاع"""
frontend/src/app/dashboard/sales/products/page.tsx,334,mojibake,0.95,"{ value: 'all', label: 'همه Ø§Ù†Ùˆاع' },"
frontend/src/app/dashboard/sales/products/page.tsx,361,mojibake,0.95,"label=""Ù†Ùˆع پرداخت"""
frontend/src/app/dashboard/sales/products/page.tsx,364,mojibake,0.95,"placeholder=""همه Ø§Ù†Ùˆاع"""
frontend/src/app/dashboard/sales/products/page.tsx,366,mojibake,0.95,"{ value: 'all', label: 'همه Ø§Ù†Ùˆاع' },"
frontend/src/app/dashboard/sales/products/page.tsx,377,mojibake,0.95,"label=""Ùˆضعیت"""
frontend/src/app/dashboard/sales/products/page.tsx,380,mojibake,0.95,"placeholder=""همه Ùˆضعیت‌ها"""
frontend/src/app/dashboard/sales/products/page.tsx,382,mojibake,0.95,"{ value: 'all', label: 'همه Ùˆضعیت‌ها' },"
frontend/src/app/dashboard/sales/products/page.tsx,383,replacement-char,0.9,"{ value: 'active', label: 'فعا�' },"
frontend/src/app/dashboard/sales/products/page.tsx,408,mojibake,0.95,"title=""مخفی کردن Ù…Ø­ØµÙˆلات حذف شده"""
frontend/src/app/dashboard/sales/products/page.tsx,420,mojibake,0.95,"title=""نمایش Ù…Ø­ØµÙˆلات حذف شده"""
frontend/src/app/dashboard/sales/products/page.tsx,453,mojibake,0.95,"title=""نمایش Ø¬Ø¯Ùˆلی"""
frontend/src/app/dashboard/sales/products/page.tsx,535,replacement-char,0.9,"حذف شد�!"
frontend/src/app/dashboard/sales/products/page.tsx,565,mojibake,0.95,"{product.leadTime} Ø±Ùˆز"
frontend/src/app/dashboard/sales/products/page.tsx,586,mojibake,0.95,"title=""حذف Ù…Ø­ØµÙˆل"""
frontend/src/app/dashboard/sales/products/page.tsx,604,mojibake,0.95,"<th className=""text-right py-4 px-6 font-medium text-slate-800 dark:text-slate-200"">نام کامل Ù…Ø­ØµÙˆل</th>"
frontend/src/app/dashboard/sales/products/page.tsx,605,mojibake,0.95,"<th className=""text-right py-4 px-6 font-medium text-slate-800 dark:text-slate-200"">نام Ù…Ø­ØµÙˆل</th>"
frontend/src/app/dashboard/sales/products/page.tsx,610,mojibake,0.95,"<th className=""text-right py-4 px-6 font-medium text-slate-800 dark:text-slate-200"">Ùˆضعیت</th>"
frontend/src/app/dashboard/sales/products/page.tsx,668,replacement-char,0.9,"حذف شد�!"
frontend/src/app/dashboard/sales/products/page.tsx,696,mojibake,0.95,"{product.leadTime} Ø±Ùˆز"
frontend/src/app/dashboard/sales/products/page.tsx,721,mojibake,0.95,"title=""حذف Ù…Ø­ØµÙˆل"""
frontend/src/app/dashboard/sales/products/page.tsx,827,replacement-char,0.9,"بعد�R"
frontend/src/app/dashboard/sales/products/page.tsx,835,mojibake,0.95,"نمایش {((currentPage - 1) * itemsPerPage) + 1} تا {Math.min(currentPage * itemsPerPage, totalProducts)} از {totalProducts} Ù…Ø­ØµÙˆل"
frontend/src/app/dashboard/sales/products/page.tsx,844,mojibake,0.95,"تأیید حذف Ù…Ø­ØµÙˆل"
frontend/src/app/dashboard/sales/products/page.tsx,848,mojibake,0.95,"آیا مطمئن هستید که Ù…ÛŒâ€ŒØ®Ùˆاهید Ù…Ø­ØµÙˆل{' '}"
frontend/src/app/dashboard/sales/products/page.tsx,856,mojibake,0.95,"⚠️ این عمل قابل بازگشت نیست. اگر Ù…Ø­ØµÙˆل در قراردادها یا ØªØ­Ùˆیل‌ها استفاده شده باشد، حذف آن امکان‌پذیر Ù†Ø®Ùˆاهد Ø¨Ùˆد."
frontend/src/app/dashboard/sales/products/page.tsx,865,replacement-char,0.9,"ا� صراف"
frontend/src/app/dashboard/sales/products/page.tsx,876,replacement-char,0.9,"در حا� حذف..."
frontend/src/app/dashboard/sales/products/page.tsx,881,mojibake,0.95,"حذف Ù…Ø­ØµÙˆل"
frontend/src/app/dashboard/sales/products/page.tsx,894,mojibake,0.95,"title=""عملیات Ù…Ùˆفق"""
frontend/src/app/dashboard/sales/products/page.tsx,896,replacement-char,0.9,"buttonText=""باش�!"""
frontend/src/app/dashboard/sales/products/page.tsx,908,replacement-char,0.9,"buttonText=""باش�!"""
frontend/src/app/dashboard/sales/products/page.tsx,919,mojibake,0.95,"setModalMessage('Ù…Ø­ØµÙˆلات با Ù…Ùˆفقیت Ùˆارد شدند');"
frontend/src/app/dashboard/sales/products/page.tsx,920,mojibake,0.95,"setModalDetails(`${results.success} Ù…Ø­ØµÙˆل Ù…Ùˆفق و ${results.failed} Ù…Ø­ØµÙˆل Ù†Ø§Ù…Ùˆفق`);"
frontend/src/app/dashboard/security/attendance/page.tsx,80,question-marks,0.65,"setError(error.response?.data?.error || '?? ? ??? ? ??');"
frontend/src/app/dashboard/security/attendance/page.tsx,99,question-marks,0.65,"case 'PRESENT': return '??';"
frontend/src/app/dashboard/security/attendance/page.tsx,100,question-marks,0.65,"case 'ABSENT': return '??';"
frontend/src/app/dashboard/security/attendance/page.tsx,101,question-marks,0.65,"case 'LATE': return '???';"
frontend/src/app/dashboard/security/attendance/page.tsx,102,question-marks,0.65,"case 'MISSION': return '??';"
frontend/src/app/dashboard/security/attendance/page.tsx,103,question-marks,0.65,"case 'HOURLY_LEAVE': return '??? ???';"
frontend/src/app/dashboard/security/attendance/page.tsx,104,question-marks,0.65,"case 'SICK_LEAVE': return '??? ??';"
frontend/src/app/dashboard/security/attendance/page.tsx,105,question-marks,0.65,"case 'VACATION': return '??? ??';"
frontend/src/app/dashboard/security/attendance/page.tsx,106,question-marks,0.65,"default: return '???';"
frontend/src/app/dashboard/security/attendance/page.tsx,130,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-2"">?? ? ??</h2>"
frontend/src/app/dashboard/security/attendance/page.tsx,136,question-marks,0.65,"?? ??"
frontend/src/app/dashboard/security/attendance/page.tsx,151,question-marks,0.65,"<h1 className=""text-2xl font-bold text-primary"">?? ? ??</h1>"
frontend/src/app/dashboard/security/attendance/page.tsx,152,question-marks,0.65,"<p className=""text-secondary"">??? ?? ? ?? ??</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,159,question-marks,0.65,"placeholder=""??? ???"""
frontend/src/app/dashboard/security/attendance/page.tsx,164,question-marks,0.65,"<span>???</span>"
frontend/src/app/dashboard/security/attendance/page.tsx,176,question-marks,0.65,"<p className=""text-sm text-secondary"">? ??</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,185,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,194,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,203,question-marks,0.65,"<p className=""text-sm text-secondary"">???</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,212,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,221,question-marks,0.65,"<p className=""text-sm text-secondary"">???</p>"
frontend/src/app/dashboard/security/attendance/page.tsx,238,question-marks,0.65,"placeholder=""??? ? ?? ??..."""
frontend/src/app/dashboard/security/attendance/page.tsx,252,question-marks,0.65,"<option value=""ALL"">?? ??</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,253,question-marks,0.65,"<option value=""PRESENT"">??</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,254,question-marks,0.65,"<option value=""ABSENT"">??</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,255,question-marks,0.65,"<option value=""LATE"">???</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,256,question-marks,0.65,"<option value=""MISSION"">??</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,257,question-marks,0.65,"<option value=""HOURLY_LEAVE"">??? ???</option>"
frontend/src/app/dashboard/security/attendance/page.tsx,269,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ???</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,270,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,271,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ??</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,272,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ??</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,273,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,274,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,275,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/attendance/page.tsx,323,question-marks,0.65,"<p className=""text-secondary"">?? ??? ?? ? ??? ?? ??</p>"
frontend/src/app/dashboard/security/exceptions/page.tsx,102,question-marks,0.65,"setError(error.response?.data?.error || '?? ? ??? ? ??');"
frontend/src/app/dashboard/security/exceptions/page.tsx,112,question-marks,0.65,"alert('?? ??? ? ??? ??? ?');"
frontend/src/app/dashboard/security/exceptions/page.tsx,117,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ??? ??');"
frontend/src/app/dashboard/security/exceptions/page.tsx,125,question-marks,0.65,"alert('?? ??? ? ?');"
frontend/src/app/dashboard/security/exceptions/page.tsx,130,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ? ??');"
frontend/src/app/dashboard/security/exceptions/page.tsx,138,question-marks,0.65,"alert('?? ? ??? ??? ?');"
frontend/src/app/dashboard/security/exceptions/page.tsx,143,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ??? ??');"
frontend/src/app/dashboard/security/exceptions/page.tsx,158,question-marks,0.65,"case 'PENDING': return '? ???';"
frontend/src/app/dashboard/security/exceptions/page.tsx,159,question-marks,0.65,"case 'APPROVED': return '??? ??';"
frontend/src/app/dashboard/security/exceptions/page.tsx,160,question-marks,0.65,"case 'REJECTED': return '? ??';"
frontend/src/app/dashboard/security/exceptions/page.tsx,161,question-marks,0.65,"default: return '???';"
frontend/src/app/dashboard/security/exceptions/page.tsx,167,question-marks,0.65,"case 'HOURLY_LEAVE': return '??? ???';"
frontend/src/app/dashboard/security/exceptions/page.tsx,168,question-marks,0.65,"case 'SICK_LEAVE': return '??? ??';"
frontend/src/app/dashboard/security/exceptions/page.tsx,169,question-marks,0.65,"case 'VACATION': return '??? ??';"
frontend/src/app/dashboard/security/exceptions/page.tsx,170,question-marks,0.65,"case 'EMERGENCY': return '??';"
frontend/src/app/dashboard/security/exceptions/page.tsx,196,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-2"">?? ? ??</h2>"
frontend/src/app/dashboard/security/exceptions/page.tsx,202,question-marks,0.65,"?? ??"
frontend/src/app/dashboard/security/exceptions/page.tsx,217,question-marks,0.65,"<h1 className=""text-2xl font-bold text-primary"">??? ???</h1>"
frontend/src/app/dashboard/security/exceptions/page.tsx,218,question-marks,0.65,"<p className=""text-secondary"">?? ??? ? ???</p>"
frontend/src/app/dashboard/security/exceptions/page.tsx,235,question-marks,0.65,"?? ??? ({exceptionRequests.length})"
frontend/src/app/dashboard/security/exceptions/page.tsx,245,question-marks,0.65,"??? ({missionAssignments.length})"
frontend/src/app/dashboard/security/exceptions/page.tsx,253,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-4"">?? ???</h2>"
frontend/src/app/dashboard/security/exceptions/page.tsx,258,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,259,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,260,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,261,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,262,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,263,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,305,question-marks,0.65,"title=""??? ???"""
frontend/src/app/dashboard/security/exceptions/page.tsx,314,question-marks,0.65,"title=""???"""
frontend/src/app/dashboard/security/exceptions/page.tsx,320,question-marks,0.65,"const reason = prompt('?? ? ??:');"
frontend/src/app/dashboard/security/exceptions/page.tsx,340,question-marks,0.65,"<p className=""text-secondary"">?? ?? ?? ?? ???</p>"
frontend/src/app/dashboard/security/exceptions/page.tsx,349,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-4"">???</h2>"
frontend/src/app/dashboard/security/exceptions/page.tsx,354,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,355,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ??</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,356,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,357,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,358,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,359,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/exceptions/page.tsx,399,question-marks,0.65,"title=""??? ???"""
frontend/src/app/dashboard/security/exceptions/page.tsx,407,question-marks,0.65,"title=""???"""
frontend/src/app/dashboard/security/exceptions/page.tsx,422,question-marks,0.65,"<p className=""text-secondary"">?? ?? ??? ?? ??</p>"
frontend/src/app/dashboard/security/exceptions/page.tsx,433,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary"">???</h2>"
frontend/src/app/dashboard/security/exceptions/page.tsx,450,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,456,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">?? ???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,460,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,464,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,470,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??? ??</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,474,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??? ???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,480,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,491,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,497,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">?? ??</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,501,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,505,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,511,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">???</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,515,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??</label>"
frontend/src/app/dashboard/security/exceptions/page.tsx,520,question-marks,0.65,"<label className=""block text-sm text-secondary mb-1"">??</label>"
frontend/src/app/dashboard/security/page.tsx,152,question-marks,0.65,"setError(error.response?.data?.error || '?? ? ??? ? ??');"
frontend/src/app/dashboard/security/page.tsx,160,question-marks,0.65,"alert('??? ??? ? ??? ??');"
frontend/src/app/dashboard/security/page.tsx,169,question-marks,0.65,"alert('?? ??? ? ??? ?? ?');"
frontend/src/app/dashboard/security/page.tsx,175,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ?? ??');"
frontend/src/app/dashboard/security/page.tsx,183,question-marks,0.65,"alert('??? ??? ? ??? ??');"
frontend/src/app/dashboard/security/page.tsx,192,question-marks,0.65,"alert('?? ??? ? ??? ?? ?');"
frontend/src/app/dashboard/security/page.tsx,198,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ?? ??');"
frontend/src/app/dashboard/security/page.tsx,217,question-marks,0.65,"case 'PRESENT': return '??';"
frontend/src/app/dashboard/security/page.tsx,218,question-marks,0.65,"case 'ABSENT': return '??';"
frontend/src/app/dashboard/security/page.tsx,219,question-marks,0.65,"case 'LATE': return '???';"
frontend/src/app/dashboard/security/page.tsx,220,question-marks,0.65,"case 'MISSION': return '??';"
frontend/src/app/dashboard/security/page.tsx,221,question-marks,0.65,"case 'HOURLY_LEAVE': return '??? ???';"
frontend/src/app/dashboard/security/page.tsx,222,question-marks,0.65,"case 'SICK_LEAVE': return '??? ??';"
frontend/src/app/dashboard/security/page.tsx,223,question-marks,0.65,"case 'VACATION': return '??? ??';"
frontend/src/app/dashboard/security/page.tsx,224,question-marks,0.65,"default: return '???';"
frontend/src/app/dashboard/security/page.tsx,232,question-marks,0.65,"alert('?? ??? ? ??? ??? ?!');"
frontend/src/app/dashboard/security/page.tsx,236,question-marks,0.65,"alert(`?? ? ??? ??: ${error.response?.data?.error || error.message}`);"
frontend/src/app/dashboard/security/page.tsx,246,question-marks,0.65,"alert('?? ? ??? ??? ?!');"
frontend/src/app/dashboard/security/page.tsx,250,question-marks,0.65,"alert(`?? ? ??? ??: ${error.response?.data?.error || error.message}`);"
frontend/src/app/dashboard/security/page.tsx,266,question-marks,0.65,"alert(`?? ? ??? ??: ${error.response?.data?.error || error.message}`);"
frontend/src/app/dashboard/security/page.tsx,315,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-2"">?? ? ??</h2>"
frontend/src/app/dashboard/security/page.tsx,321,question-marks,0.65,"?? ??"
frontend/src/app/dashboard/security/page.tsx,341,question-marks,0.65,"<h1 className=""text-2xl font-bold text-primary"">?? ???</h1>"
frontend/src/app/dashboard/security/page.tsx,348,question-marks,0.65,"<div className=""text-sm text-secondary"">?? ??</div>"
frontend/src/app/dashboard/security/page.tsx,364,question-marks,0.65,"<p className=""text-sm text-secondary"">? ??</p>"
frontend/src/app/dashboard/security/page.tsx,376,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/page.tsx,388,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/page.tsx,400,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/page.tsx,412,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-4"">??? ??</h2>"
frontend/src/app/dashboard/security/page.tsx,415,question-marks,0.65,"<label className=""block text-sm text-secondary mb-2"">??? ???</label>"
frontend/src/app/dashboard/security/page.tsx,421,question-marks,0.65,"<option value="""">??? ? ??? ??</option>"
frontend/src/app/dashboard/security/page.tsx,436,question-marks,0.65,"<span>??</span>"
frontend/src/app/dashboard/security/page.tsx,444,question-marks,0.65,"<span>??</span>"
frontend/src/app/dashboard/security/page.tsx,453,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary"">?? ? ?? ???</h2>"
frontend/src/app/dashboard/security/page.tsx,458,question-marks,0.65,"placeholder=""??? ???"""
frontend/src/app/dashboard/security/page.tsx,472,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ???</th>"
frontend/src/app/dashboard/security/page.tsx,473,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ??</th>"
frontend/src/app/dashboard/security/page.tsx,474,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ??</th>"
frontend/src/app/dashboard/security/page.tsx,475,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
frontend/src/app/dashboard/security/page.tsx,476,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/page.tsx,516,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-4"">??? ??</h2>"
frontend/src/app/dashboard/security/page.tsx,524,question-marks,0.65,"{activity.entryTime && `??: ${activity.entryTime}`}"
frontend/src/app/dashboard/security/page.tsx,525,question-marks,0.65,"{activity.exitTime && ` | ??: ${activity.exitTime}`}"
frontend/src/app/dashboard/security/page.tsx,528,question-marks,0.65,"???: {getStatusLabel(activity.status)}"
frontend/src/app/dashboard/security/page.tsx,544,question-marks,0.65,"employeeName={`??? ${index + 1}`}"
frontend/src/app/dashboard/security/page.tsx,551,question-marks,0.65,"title=""?? ??"""
frontend/src/app/dashboard/security/page.tsx,568,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary"">?? ???</h2>"
frontend/src/app/dashboard/security/page.tsx,573,question-marks,0.65,"?? ??"
frontend/src/app/dashboard/security/page.tsx,579,question-marks,0.65,"<p className=""text-secondary text-center py-4"">?? ?? ?? ?? ???</p>"
frontend/src/app/dashboard/security/page.tsx,596,question-marks,0.65,"{request.status === 'PENDING' ? '? ???' :"
frontend/src/app/dashboard/security/page.tsx,597,question-marks,0.65,"request.status === 'APPROVED' ? '??? ??' : '? ??'}"
frontend/src/app/dashboard/security/page.tsx,608,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary"">???</h2>"
frontend/src/app/dashboard/security/page.tsx,613,question-marks,0.65,"??? ??"
frontend/src/app/dashboard/security/page.tsx,619,question-marks,0.65,"<p className=""text-secondary text-center py-4"">?? ?? ??? ??</p>"
frontend/src/app/dashboard/security/page.tsx,636,question-marks,0.65,"{mission.status === 'PENDING' ? '? ???' :"
frontend/src/app/dashboard/security/page.tsx,637,question-marks,0.65,"mission.status === 'APPROVED' ? '??? ??' : '? ??'}"
frontend/src/app/dashboard/security/personnel/page.tsx,99,question-marks,0.65,"setError(error.response?.data?.error || '?? ? ??? ? ??');"
frontend/src/app/dashboard/security/personnel/page.tsx,113,question-marks,0.65,"alert('??? ? ??? ??? ??');"
frontend/src/app/dashboard/security/personnel/page.tsx,117,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ??? ???');"
frontend/src/app/dashboard/security/personnel/page.tsx,125,question-marks,0.65,"alert('?? ??? ? ?? ??? ??');"
frontend/src/app/dashboard/security/personnel/page.tsx,128,question-marks,0.65,"alert(error.response?.data?.error || '?? ? ??? ??? ???');"
frontend/src/app/dashboard/security/personnel/page.tsx,151,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-2"">?? ? ??</h2>"
frontend/src/app/dashboard/security/personnel/page.tsx,157,question-marks,0.65,"?? ??"
frontend/src/app/dashboard/security/personnel/page.tsx,172,question-marks,0.65,"<h1 className=""text-2xl font-bold text-primary"">??? ???</h1>"
frontend/src/app/dashboard/security/personnel/page.tsx,173,question-marks,0.65,"<p className=""text-secondary"">??? ??? ??? ? ??? ??</p>"
frontend/src/app/dashboard/security/personnel/page.tsx,181,question-marks,0.65,"<span>??? ???</span>"
frontend/src/app/dashboard/security/personnel/page.tsx,191,question-marks,0.65,"<p className=""text-sm text-secondary"">? ???</p>"
frontend/src/app/dashboard/security/personnel/page.tsx,200,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/personnel/page.tsx,211,question-marks,0.65,"<p className=""text-sm text-secondary"">??</p>"
frontend/src/app/dashboard/security/personnel/page.tsx,222,question-marks,0.65,"<p className=""text-sm text-secondary"">?? ??</p>"
frontend/src/app/dashboard/security/personnel/page.tsx,234,question-marks,0.65,"<h2 className=""text-xl font-bold text-primary mb-4"">?? ??? ???</h2>"
frontend/src/app/dashboard/security/personnel/page.tsx,239,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">?? ???</th>"
frontend/src/app/dashboard/security/personnel/page.tsx,240,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/personnel/page.tsx,241,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??</th>"
frontend/src/app/dashboard/security/personnel/page.tsx,242,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">??? ??</th>"
frontend/src/app/dashboard/security/personnel/page.tsx,243,question-marks,0.65,"<th className=""text-right py-3 px-4 text-secondary"">???</th>"
